date,type,rate,amount,total
2018-01-23 19:16:28,buy,0.00402084,10.00000000,0.04020840
2018-01-23 19:16:30,buy,0.00402084,10.00000000,0.04020840
2018-01-23 19:16:37,buy,0.00402084,10.00000000,0.04020840
2018-01-23 19:16:38,buy,0.00402084,10.00000000,0.04020840
2018-01-23 19:16:39,buy,0.00402084,43.10477590,0.17331740
2018-01-23 19:16:40,sell,0.00402084,0.03760000,0.00015118
2018-01-23 19:16:45,buy,0.00402087,6.78000000,0.02726149
2018-01-23 19:16:47,buy,0.00402087,0.00245053,0.00000985
2018-01-23 19:16:48,buy,0.00402096,7.30226827,0.02936212
2018-01-23 19:16:50,sell,0.00402087,1.61134614,0.00647901
2018-01-23 19:16:53,buy,0.00402096,1.19000000,0.00478494
2018-01-23 19:16:55,buy,0.00402096,5.11975772,0.02058634
2018-01-23 19:16:55,buy,0.00402168,0.02911078,0.00011707
2018-01-23 19:16:55,buy,0.00404533,1.15113150,0.00465670
2018-01-23 19:16:57,buy,0.00404532,11.79903842,0.04773088
2018-01-23 19:17:00,buy,0.00404532,10.00000000,0.04045320
2018-01-23 19:17:00,buy,0.00404532,0.26496158,0.00107185
2018-01-23 19:17:00,buy,0.00404532,7.53007321,0.03046155
2018-01-23 19:17:01,sell,0.00404532,7.30347485,0.02954489
2018-01-23 19:17:01,sell,0.00404532,0.00149036,0.00000602
2018-01-23 19:17:01,sell,0.00402508,0.03610964,0.00014534
2018-01-23 19:17:03,buy,0.00404533,6.62906500,0.02681675
2018-01-23 19:17:03,buy,0.00404533,1.25307105,0.00506908
2018-01-23 19:17:03,buy,0.00404535,2.23692895,0.00904916
2018-01-23 19:17:04,sell,0.00404532,0.15153041,0.00061298
2018-01-23 19:17:07,buy,0.00404535,1.27000000,0.00513759
2018-01-23 19:17:10,sell,0.00402508,2.36810473,0.00953181
2018-01-23 19:17:11,sell,0.00402084,0.09903403,0.00039819
2018-01-23 19:17:11,buy,0.00402084,1.00000000,0.00402084
2018-01-23 19:17:18,buy,0.00402084,0.94692047,0.00380741
2018-01-23 19:17:18,buy,0.00404535,0.00690381,0.00002792
2018-01-23 19:17:18,buy,0.00406003,0.04617572,0.00018747
2018-01-23 19:17:28,buy,0.00406003,7.75300000,0.03147741
2018-01-23 19:17:28,buy,0.00406003,0.00181355,0.00000736
2018-01-23 19:17:28,buy,0.00406004,7.74818645,0.03145794
2018-01-23 19:17:33,sell,0.00403972,0.03760000,0.00015189
2018-01-23 19:17:38,buy,0.00406004,0.66465393,0.00269852
2018-01-23 19:17:38,buy,0.00406004,7.76150467,0.03151201
2018-01-23 19:17:38,buy,0.00406004,0.49384140,0.00200501
2018-01-23 19:17:38,sell,0.00403972,0.15522955,0.00062708
2018-01-23 19:17:39,sell,0.00403972,0.10230769,0.00041329
2018-01-23 19:17:46,buy,0.00406004,0.00468076,0.00001900
2018-01-23 19:17:46,buy,0.00406006,3.47703151,0.01411695
2018-01-23 19:17:47,sell,0.00406004,0.03760000,0.00015265
2018-01-23 19:17:50,buy,0.00406001,9.87000000,0.04007229
2018-01-23 19:17:52,buy,0.00406001,0.96000000,0.00389760
2018-01-23 19:17:54,buy,0.00406001,2.28225128,0.00926596
2018-01-23 19:17:54,buy,0.00406001,0.36128115,0.00146680
2018-01-23 19:17:55,sell,0.00406001,0.03760000,0.00015265
2018-01-23 19:17:57,sell,0.00403972,0.17674799,0.00071401
2018-01-23 19:17:58,buy,0.00406006,1.03446747,0.00419999
2018-01-23 19:17:59,buy,0.00406006,10.00000000,0.04060060
2018-01-23 19:17:59,buy,0.00406006,10.00000000,0.04060060
2018-01-23 19:18:02,sell,0.00403974,0.16094448,0.00065017
2018-01-23 19:18:06,buy,0.00406006,1.69180000,0.00686880
2018-01-23 19:18:07,sell,0.00403974,2.00718443,0.00810850
2018-01-23 19:18:08,buy,0.00403974,0.72000000,0.00290861
2018-01-23 19:18:11,buy,0.00403974,1.69180000,0.00683443
2018-01-23 19:18:13,buy,0.00403974,1.50143643,0.00606541
2018-01-23 19:18:13,buy,0.00406006,1.68856357,0.00685566
2018-01-23 19:18:16,buy,0.00406006,1.69180000,0.00686880
2018-01-23 19:18:20,buy,0.00406001,1.23580300,0.00501737
2018-01-23 19:18:21,buy,0.00406001,0.16318611,0.00066253
2018-01-23 19:18:21,buy,0.00406006,1.69180000,0.00686880
2018-01-23 19:18:24,buy,0.00406006,2.56000000,0.01039375
2018-01-23 19:18:26,buy,0.00406006,1.69180000,0.00686880
2018-01-23 19:18:31,buy,0.00406006,1.23000000,0.00499387
2018-01-23 19:18:31,buy,0.00406006,1.96000000,0.00795771
2018-01-23 19:18:31,buy,0.00406006,1.69180000,0.00686880
2018-01-23 19:18:33,buy,0.00406006,1.33094715,0.00540372
2018-01-23 19:18:33,buy,0.00406240,4.87905285,0.01982066
2018-01-23 19:18:34,buy,0.00406240,6.31529205,0.02565524
2018-01-23 19:18:36,sell,0.00406001,0.03760000,0.00015265
2018-01-23 19:18:36,sell,0.00406001,1.92016749,0.00779589
2018-01-23 19:18:37,buy,0.00406240,0.46803603,0.00190134
2018-01-23 19:18:37,buy,0.00406241,1.22376397,0.00497143
2018-01-23 19:18:43,buy,0.00406001,1.85988039,0.00755113
2018-01-23 19:18:43,buy,0.00406001,1.31000000,0.00531861
2018-01-23 19:18:44,buy,0.00406001,1.86876780,0.00758721
2018-01-23 19:18:44,buy,0.00406001,2.61531355,0.01061819
2018-01-23 19:18:45,sell,0.00406001,0.03760000,0.00015265
2018-01-23 19:18:46,sell,0.00406001,4.99708645,0.02028822
2018-01-23 19:18:47,buy,0.00406001,1.34000000,0.00544041
2018-01-23 19:18:51,buy,0.00406001,2.81949759,0.01144718
2018-01-23 19:18:53,buy,0.00406001,5.09892052,0.02070166
2018-01-23 19:18:54,buy,0.00406001,10.00000000,0.04060010
2018-01-23 19:18:54,buy,0.00406001,2.75000000,0.01116502
2018-01-23 19:18:57,buy,0.00406001,12.44900000,0.05054306
2018-01-23 19:18:58,buy,0.00406001,10.00000000,0.04060010
2018-01-23 19:19:04,buy,0.00406001,10.00000000,0.04060010
2018-01-23 19:19:07,buy,0.00406001,10.00000000,0.04060010
2018-01-23 19:19:09,buy,0.00406001,2.00000000,0.00812002
2018-01-23 19:19:13,buy,0.00406001,8.19000000,0.03325148
2018-01-23 19:19:13,buy,0.00406001,6.23000000,0.02529386
2018-01-23 19:19:16,buy,0.00406001,4.59000000,0.01863544
2018-01-23 19:19:20,buy,0.00406001,10.00000000,0.04060010
2018-01-23 19:19:21,buy,0.00406001,5.00000000,0.02030005
2018-01-23 19:19:24,buy,0.00406001,2.19000000,0.00889142
2018-01-23 19:19:27,buy,0.00406001,6.50000000,0.02639006
2018-01-23 19:19:31,buy,0.00405262,1.19000000,0.00482261
2018-01-23 19:19:32,buy,0.00405262,6.48000000,0.02626097
2018-01-23 19:19:34,buy,0.00405262,1.23152406,0.00499089
2018-01-23 19:19:38,buy,0.00405262,9.11000000,0.03691936
2018-01-23 19:19:38,buy,0.00405262,10.00000000,0.04052620
2018-01-23 19:19:47,buy,0.00405262,8.59000000,0.03481200
2018-01-23 19:19:54,buy,0.00405262,0.00852545,0.00003455
2018-01-23 19:19:54,buy,0.00406001,1.00000000,0.00406001
2018-01-23 19:20:00,buy,0.00406001,1.00000000,0.00406001
2018-01-23 19:20:04,buy,0.00406001,6.01908924,0.02443756
2018-01-23 19:20:04,buy,0.00406241,1.06522397,0.00432737
2018-01-23 19:20:04,buy,0.00406241,0.27978987,0.00113662
2018-01-23 19:20:04,buy,0.00406407,1.16505557,0.00473486
2018-01-23 19:20:04,buy,0.00406407,0.23617298,0.00095982
2018-01-23 19:20:04,buy,0.00406569,0.50721325,0.00206217
2018-01-23 19:20:04,buy,0.00406569,1.57987042,0.00642326
2018-01-23 19:20:06,sell,0.00406296,0.03760000,0.00015276
2018-01-23 19:20:09,buy,0.00406569,3.45693954,0.01405484
2018-01-23 19:20:09,buy,0.00406569,5.97000000,0.02427216
2018-01-23 19:20:11,sell,0.00406041,0.49127865,0.00199479
2018-01-23 19:20:12,buy,0.00406569,4.83000000,0.01963728
2018-01-23 19:20:20,buy,0.00406346,2.60000000,0.01056499
2018-01-23 19:20:22,buy,0.00406346,0.00213437,0.00000867
2018-01-23 19:20:26,buy,0.00406569,2.60000000,0.01057079
2018-01-23 19:20:32,buy,0.00406569,10.00000000,0.04065690
2018-01-23 19:20:32,buy,0.00406569,10.00000000,0.04065690
2018-01-23 19:20:42,sell,0.00406477,0.03760000,0.00015283
2018-01-23 19:20:44,buy,0.00406569,0.49192142,0.00199999
2018-01-23 19:20:47,sell,0.00406477,0.18438082,0.00074946
2018-01-23 19:20:47,sell,0.00406386,0.30781056,0.00125089
2018-01-23 19:20:49,buy,0.00406569,10.00000000,0.04065690
2018-01-23 19:20:49,buy,0.00406569,10.00000000,0.04065690
2018-01-23 19:20:55,buy,0.00406569,1.91000000,0.00776546
2018-01-23 19:20:59,buy,0.00406567,0.49192142,0.00199999
2018-01-23 19:20:59,buy,0.00406567,10.00000000,0.04065670
2018-01-23 19:21:20,buy,0.00406569,2.29000000,0.00931043
2018-01-23 19:21:29,buy,0.00406569,10.00000000,0.04065690
2018-01-23 19:21:35,buy,0.00406569,6.81301587,0.02769961
2018-01-23 19:21:39,sell,0.00406502,0.73800375,0.00300000
2018-01-23 19:21:39,sell,0.00406500,3.69004054,0.01500001
2018-01-23 19:21:40,buy,0.00406569,4.39000000,0.01784837
2018-01-23 19:21:49,buy,0.00406569,0.00448285,0.00001822
2018-01-23 19:21:52,buy,0.00406920,1.96000000,0.00797563
2018-01-23 19:22:00,buy,0.00406920,0.00459970,0.00001871
2018-01-23 19:22:00,buy,0.00407272,0.54919136,0.00223670
2018-01-23 19:22:00,buy,0.00407272,0.22628793,0.00092160
2018-01-23 19:22:00,buy,0.00407290,0.15092775,0.00061471
2018-01-23 19:22:00,buy,0.00407304,0.06899326,0.00028101
2018-01-23 19:22:06,buy,0.00407304,0.09914596,0.00040382
2018-01-23 19:22:09,buy,0.00407309,0.50000000,0.00203654
2018-01-23 19:22:11,buy,0.00407309,0.72282531,0.00294413
2018-01-23 19:22:11,buy,0.00407309,0.08805420,0.00035865
2018-01-23 19:22:11,buy,0.00407311,0.49912049,0.00203297
2018-01-23 19:22:14,sell,0.00406571,0.73787850,0.00299999
2018-01-23 19:22:14,sell,0.00406571,0.24462946,0.00099459
2018-01-23 19:22:19,buy,0.00407311,0.39782925,0.00162040
2018-01-23 19:22:19,buy,0.00407322,0.60217075,0.00245277
2018-01-23 19:22:25,buy,0.00407320,0.73689675,0.00300152
2018-01-23 19:22:25,buy,0.00407322,0.94960857,0.00386796
2018-01-23 19:22:25,buy,0.00407322,0.46309282,0.00188627
2018-01-23 19:22:27,buy,0.00407322,0.73689675,0.00300154
2018-01-23 19:22:27,buy,0.00407724,0.26310325,0.00107273
2018-01-23 19:22:34,buy,0.00407724,2.79000000,0.01137549
2018-01-23 19:22:42,buy,0.00407722,0.73677169,0.00300398
2018-01-23 19:22:42,buy,0.00407724,0.26322831,0.00107324
2018-01-23 19:22:51,buy,0.00407724,0.89474975,0.00364810
2018-01-23 19:22:51,buy,0.00407724,1.69482407,0.00691020
2018-01-23 19:22:51,buy,0.00407724,3.46042618,0.01410898
2018-01-23 19:23:00,buy,0.00407724,0.00720415,0.00002937
2018-01-23 19:23:00,buy,0.00408509,0.24372895,0.00099565
2018-01-23 19:23:00,buy,0.00409079,0.07172580,0.00029341
2018-01-23 19:23:00,buy,0.00409319,0.67734110,0.00277248
2018-01-23 19:23:09,buy,0.00409318,0.44200733,0.00180921
2018-01-23 19:23:09,buy,0.00409319,0.55799267,0.00228397
2018-01-23 19:23:19,buy,0.00409319,0.77129467,0.00315705
2018-01-23 19:23:19,buy,0.00409321,0.22870533,0.00093613
2018-01-23 19:23:20,buy,0.00409321,0.24091862,0.00098613
2018-01-23 19:23:26,sell,0.00406576,0.24595648,0.00100000
2018-01-23 19:23:26,sell,0.00406576,0.73786943,0.00300000
2018-01-23 19:23:26,sell,0.00406576,0.49191295,0.00199999
2018-01-23 19:23:27,buy,0.00406576,3.56000000,0.01447410
2018-01-23 19:23:29,buy,0.00406576,1.22978238,0.00500000
2018-01-23 19:23:29,buy,0.00406576,3.00000000,0.01219728
2018-01-23 19:23:30,buy,0.00406576,3.52294030,0.01432342
2018-01-23 19:23:30,buy,0.00409321,0.03705970,0.00015169
2018-01-23 19:23:36,buy,0.00409321,0.62000000,0.00253779
2018-01-23 19:23:36,buy,0.00409321,2.90511635,0.01189125
2018-01-23 19:23:36,buy,0.00409385,0.24426252,0.00099997
2018-01-23 19:23:36,buy,0.00409387,0.37062113,0.00151727
2018-01-23 19:23:36,sell,0.00409361,0.03760000,0.00015391
2018-01-23 19:23:43,buy,0.00409387,1.61264764,0.00660196
2018-01-23 19:23:43,buy,0.00409387,0.19735236,0.00080793
2018-01-23 19:23:44,buy,0.00409387,0.00611422,0.00002503
2018-01-23 19:23:44,buy,0.00409791,0.15468480,0.00063388
2018-01-23 19:23:44,buy,0.00409791,0.16067358,0.00065842
2018-01-23 19:23:44,buy,0.00409791,0.15387053,0.00063054
2018-01-23 19:23:44,buy,0.00410136,0.19175864,0.00078647
2018-01-23 19:23:44,buy,0.00410136,1.14289823,0.00468743
2018-01-23 19:23:46,buy,0.00410136,0.10014262,0.00041072
2018-01-23 19:23:46,buy,0.00410136,0.22348870,0.00091660
2018-01-23 19:23:47,sell,0.00410136,0.03760000,0.00015421
2018-01-23 19:23:51,sell,0.00409361,0.03760000,0.00015391
2018-01-23 19:23:52,buy,0.00410196,0.50691713,0.00207935
2018-01-23 19:23:52,buy,0.00410196,0.17571900,0.00072079
2018-01-23 19:23:52,buy,0.00410196,0.35736387,0.00146589
2018-01-23 19:23:53,buy,0.00410196,0.00214713,0.00000880
2018-01-23 19:23:55,sell,0.00410196,0.03760000,0.00015423
2018-01-23 19:23:57,buy,0.00410515,1.54630388,0.00634780
2018-01-23 19:23:57,sell,0.00410515,0.03760000,0.00015435
2018-01-23 19:24:01,buy,0.00410517,0.24093762,0.00098908
2018-01-23 19:24:01,buy,0.00410517,0.69905902,0.00286975
2018-01-23 19:24:01,buy,0.00410517,0.06000336,0.00024632
2018-01-23 19:24:02,buy,0.00410517,0.82001401,0.00336629
2018-01-23 19:24:02,buy,0.00410517,0.20333867,0.00083473
2018-01-23 19:24:02,buy,0.00410733,0.07291740,0.00029949
2018-01-23 19:24:02,sell,0.00411000,0.15239581,0.00062634
2018-01-23 19:24:03,sell,0.00411000,0.03760000,0.00015453
2018-01-23 19:24:07,buy,0.00411039,0.10456307,0.00042979
2018-01-23 19:24:10,buy,0.00411039,0.69086792,0.00283973
2018-01-23 19:24:11,sell,0.00411039,0.03760000,0.00015455
2018-01-23 19:24:14,sell,0.00411000,4.32784847,0.01778745
2018-01-23 19:24:14,sell,0.00411000,0.02325525,0.00009557
2018-01-23 19:24:16,sell,0.00411000,0.00131896,0.00000542
2018-01-23 19:24:16,sell,0.00410517,0.03628104,0.00014893
2018-01-23 19:24:17,buy,0.00411041,0.49192142,0.00202199
2018-01-23 19:24:17,buy,0.00411041,0.49192142,0.00202199
2018-01-23 19:24:22,buy,0.00411284,0.15264289,0.00062779
2018-01-23 19:24:24,sell,0.00411284,0.03760000,0.00015464
2018-01-23 19:24:30,buy,0.00411515,0.12000000,0.00049381
2018-01-23 19:24:39,sell,0.00410009,1.10812933,0.00454342
2018-01-23 19:24:49,buy,0.00411515,0.29826150,0.00122739
2018-01-23 19:24:49,buy,0.00411515,0.50326971,0.00207103
2018-01-23 19:25:02,buy,0.00413742,1.00816327,0.00417119
2018-01-23 19:25:02,sell,0.00413743,0.18259329,0.00075546
2018-01-23 19:25:12,buy,0.00413744,0.40836239,0.00168957
2018-01-23 19:25:41,buy,0.00413741,2.41696516,0.00999997
2018-01-23 19:25:56,sell,0.00410616,0.04870721,0.00019999
2018-01-23 19:26:02,sell,0.00410029,0.64506060,0.00264493
2018-01-23 19:26:03,buy,0.00410616,0.00091978,0.00000377
2018-01-23 19:26:04,sell,0.00412137,0.03760000,0.00015496
2018-01-23 19:26:10,buy,0.00413739,1.00000000,0.00413739
2018-01-23 19:26:13,buy,0.00412137,0.96000000,0.00395651
2018-01-23 19:26:14,sell,0.00410030,10.79017148,0.04424294
2018-01-23 19:26:17,sell,0.00410030,0.00139377,0.00000571
2018-01-23 19:26:17,sell,0.00410028,1.21942892,0.00500000
2018-01-23 19:26:18,buy,0.00410028,3.04740000,0.01249519
2018-01-23 19:26:23,buy,0.00410028,2.00000000,0.00820056
2018-01-23 19:26:25,buy,0.00410028,0.05382645,0.00022070
2018-01-23 19:26:25,buy,0.00412137,0.90876780,0.00374536
2018-01-23 19:26:25,buy,0.00413737,0.49117509,0.00203217
2018-01-23 19:26:25,buy,0.00413737,0.24558755,0.00101608
2018-01-23 19:26:25,buy,0.00413741,0.14860545,0.00061484
2018-01-23 19:26:25,buy,0.00413746,2.30765457,0.00954782
2018-01-23 19:26:32,sell,0.00410023,0.48777751,0.00199999
2018-01-23 19:26:32,sell,0.00410023,0.13487399,0.00055301
2018-01-23 19:26:34,buy,0.00412335,0.15014123,0.00061908
2018-01-23 19:26:35,sell,0.00412335,0.80047225,0.00330062
2018-01-23 19:26:40,buy,0.00413745,0.05000000,0.00020687
2018-01-23 19:26:41,sell,0.00410032,0.48776681,0.00200000
2018-01-23 19:26:43,buy,0.00410032,1.00000000,0.00410032
2018-01-23 19:26:45,buy,0.00410032,3.71360274,0.01522695
2018-01-23 19:26:45,buy,0.00413747,0.78532223,0.00324924
2018-01-23 19:26:50,sell,0.00410023,0.03760000,0.00015416
2018-01-23 19:26:53,sell,0.00413746,3.93285374,0.01627202
2018-01-23 19:26:54,sell,0.00413746,0.06714626,0.00027781
2018-01-23 19:26:54,sell,0.00413746,3.71000000,0.01534997
2018-01-23 19:26:54,sell,0.00410000,0.03760000,0.00015416
2018-01-23 19:27:12,sell,0.00410000,0.31380145,0.00128658
2018-01-23 19:27:12,sell,0.00410000,0.87657177,0.00359394
2018-01-23 19:27:12,sell,0.00410000,0.49544525,0.00203132
2018-01-23 19:27:12,sell,0.00410000,0.42674209,0.00174964
2018-01-23 19:27:12,sell,0.00410000,0.14918734,0.00061166
2018-01-23 19:27:12,sell,0.00410000,0.16686131,0.00068413
2018-01-23 19:27:12,sell,0.00410000,0.17174695,0.00070416
2018-01-23 19:27:12,sell,0.00410000,0.15704622,0.00064388
2018-01-23 19:27:12,sell,0.00410000,0.19884914,0.00081528
2018-01-23 19:27:12,sell,0.00410000,0.15119951,0.00061991
2018-01-23 19:27:12,sell,0.00410000,0.15040145,0.00061664
2018-01-23 19:27:15,buy,0.00410000,1.27886837,0.00524336
2018-01-23 19:27:15,buy,0.00413740,3.31556504,0.01371781
2018-01-23 19:27:15,sell,0.00406586,0.12788462,0.00051996
2018-01-23 19:27:16,sell,0.00412533,1.27000000,0.00523916
2018-01-23 19:27:16,sell,0.00410000,2.00000000,0.00820000
2018-01-23 19:27:16,sell,0.00406589,22.30692344,0.09069749
2018-01-23 19:27:18,sell,0.00410000,1.27000000,0.00520700
2018-01-23 19:27:18,sell,0.00406589,0.26461535,0.00107589
2018-01-23 19:28:16,sell,0.00410000,0.15157317,0.00062144
2018-01-23 19:28:16,sell,0.00410000,0.15077317,0.00061816
2018-01-23 19:28:17,sell,0.00409188,0.48877289,0.00200000
2018-01-23 19:28:17,sell,0.00409188,0.24296702,0.00099419
2018-01-23 19:28:19,buy,0.00410000,5.66000000,0.02320600
2018-01-23 19:28:21,buy,0.00410000,0.00899912,0.00003689
2018-01-23 19:28:23,buy,0.00413710,2.45969665,0.01017601
2018-01-23 19:28:27,sell,0.00409188,0.00141942,0.00000580
2018-01-23 19:28:29,buy,0.00409188,1.00000000,0.00409188
2018-01-23 19:28:31,buy,0.00409188,1.00000000,0.00409188
2018-01-23 19:28:31,buy,0.00409188,2.36663151,0.00968397
2018-01-23 19:28:36,sell,0.00409178,0.49189722,0.00201273
2018-01-23 19:28:36,sell,0.00409178,0.49189722,0.00201273
2018-01-23 19:28:36,sell,0.00409178,0.49189722,0.00201273
2018-01-23 19:28:39,buy,0.00409175,0.36658773,0.00149998
2018-01-23 19:28:43,buy,0.00409175,5.00000000,0.02045875
2018-01-23 19:28:45,buy,0.00409175,6.00000000,0.02455050
2018-01-23 19:28:46,sell,0.00406607,0.49187545,0.00200000
2018-01-23 19:28:46,sell,0.00406607,1.22968862,0.00500000
2018-01-23 19:28:46,sell,0.00406607,0.73781317,0.00299999
2018-01-23 19:28:46,sell,0.00406607,0.49187545,0.00200000
2018-01-23 19:28:46,sell,0.00406607,0.24593772,0.00099999
2018-01-23 19:28:47,buy,0.00406607,0.03760000,0.00015288
2018-01-23 19:28:50,buy,0.00406607,8.00000000,0.03252856
2018-01-23 19:28:52,buy,0.00406607,5.23894586,0.02130192
2018-01-23 19:28:55,sell,0.00409175,5.90181589,0.02414875
2018-01-23 19:28:57,buy,0.00409178,3.04000000,0.01243901
2018-01-23 19:28:57,sell,0.00409175,0.55818411,0.00228394
2018-01-23 19:28:58,buy,0.00409175,4.93233082,0.02018186
2018-01-23 19:29:02,buy,0.00409175,0.48878841,0.00199999
2018-01-23 19:29:03,buy,0.00409172,0.80200501,0.00328157
2018-01-23 19:29:08,buy,0.00409172,0.72000000,0.00294603
2018-01-23 19:29:12,buy,0.00409172,7.21196364,0.02950933
2018-01-23 19:29:14,buy,0.00409175,1.51986593,0.00621891
2018-01-23 19:29:19,buy,0.00409174,12.99248120,0.05316185
2018-01-23 19:29:42,buy,0.00409175,10.00000000,0.04091750
2018-01-23 19:29:52,buy,0.00409175,2.93000000,0.01198882
2018-01-23 19:29:56,buy,0.00409175,0.00443737,0.00001815
2018-01-23 19:29:59,buy,0.00409178,0.00369758,0.00001512
2018-01-23 19:30:00,buy,0.00410000,1.99498747,0.00817944
2018-01-23 19:30:04,buy,0.00410000,0.00501253,0.00002055
2018-01-23 19:30:06,buy,0.00413309,0.36567127,0.00151135
2018-01-23 19:30:06,sell,0.00413309,0.17705789,0.00073179
2018-01-23 19:30:06,sell,0.00413309,0.03760000,0.00015540
2018-01-23 19:30:07,sell,0.00413309,0.19108309,0.00078976
2018-01-23 19:30:10,buy,0.00413310,0.99000000,0.00409176
2018-01-23 19:30:11,buy,0.00413310,0.22000000,0.00090928
2018-01-23 19:30:17,sell,0.00408800,0.82013058,0.00335269
2018-01-23 19:30:23,buy,0.00413308,0.03315189,0.00013701
2018-01-23 19:30:23,buy,0.00413309,2.45142459,0.01013195
2018-01-23 19:31:11,buy,0.00413308,0.03593313,0.00014851
2018-01-23 19:31:30,buy,0.00413308,0.03593321,0.00014851
2018-01-23 19:31:40,buy,0.00413308,0.74703405,0.00308755
2018-01-23 19:31:40,buy,0.00413309,0.00275140,0.00001137
2018-01-23 19:31:40,buy,0.00413747,7.87960000,0.03260160
2018-01-23 19:31:50,buy,0.00414085,0.03589509,0.00014863
2018-01-23 19:31:58,sell,0.00414084,0.03760000,0.00015569
2018-01-23 19:31:58,buy,0.00414085,0.16265578,0.00067353
2018-01-23 19:31:59,sell,0.00414084,5.88181133,0.02435563
2018-01-23 19:32:10,buy,0.00414281,0.03586588,0.00014858
2018-01-23 19:32:18,sell,0.00408858,0.61278647,0.00250542
2018-01-23 19:32:40,sell,0.00412947,0.03632431,0.00015000
2018-01-23 19:32:49,buy,0.00412947,1.81453634,0.00749307
2018-01-23 19:32:50,buy,0.00412947,0.00901974,0.00003724
2018-01-23 19:32:50,buy,0.00414278,0.02694489,0.00011162
2018-01-23 19:33:11,buy,0.00414275,0.03584908,0.00014851
2018-01-23 19:33:31,buy,0.00414275,0.03584934,0.00014851
2018-01-23 19:33:40,buy,0.00414275,0.53132832,0.00220116
2018-01-23 19:33:41,buy,0.00414275,0.00884056,0.00003662
2018-01-23 19:33:41,buy,0.00414281,0.24463412,0.00101347
2018-01-23 19:33:41,buy,0.00414281,0.96461290,0.00399620
2018-01-23 19:33:42,sell,0.00414281,0.03760000,0.00015576
2018-01-23 19:33:42,sell,0.00414281,0.03760000,0.00015576
2018-01-23 19:33:51,buy,0.00414492,0.03584882,0.00014859
2018-01-23 19:33:58,sell,0.00414281,0.45612832,0.00188965
2018-01-23 19:34:07,sell,0.00413866,0.02657985,0.00011000
2018-01-23 19:34:07,sell,0.00413866,0.24162530,0.00100000
2018-01-23 19:34:09,sell,0.00411796,0.29140763,0.00120000
2018-01-23 19:34:10,buy,0.00413866,0.03606515,0.00014926
2018-01-23 19:34:12,buy,0.00413866,1.61589719,0.00668764
2018-01-23 19:34:14,sell,0.00413866,0.03606515,0.00014926
2018-01-23 19:34:19,sell,0.00409312,53.34990236,0.21836755
2018-01-23 19:34:21,sell,0.00409313,0.36646772,0.00150000
2018-01-23 19:34:21,sell,0.00409312,0.82039862,0.00335798
2018-01-23 19:34:22,buy,0.00409312,0.81203008,0.00332373
2018-01-23 19:34:24,buy,0.00409312,0.00982286,0.00004020
2018-01-23 19:34:27,sell,0.00409312,0.16094448,0.00065876
2018-01-23 19:34:31,buy,0.00413862,0.36591802,0.00151439
2018-01-23 19:34:31,buy,0.00413866,0.00153485,0.00000635
